id,order_id,customer_id,amount,payment_date,payment_method,status
6517,8155,1464,1098.84,6/18/2024 19:22,paypal,pending
6518,8157,4555,5402.07,10/10/2024 19:18,credit_card,completed
6519,8158,189,4002.46,3/26/2025 9:33,paypal,completed
6520,8159,1593,6390.58,3/12/2025 12:09,credit_card,completed
6521,8160,2444,7857.25,1/4/2025 13:08,bank_transfer,completed
6522,8161,3586,7132.85,10/20/2024 16:49,paypal,pending
6523,8162,4609,3861.62,1/29/2025 15:54,paypal,pending
6524,8163,3898,5069.82,7/30/2024 10:18,paypal,pending
6525,8165,630,345.24,4/3/2025 11:14,credit_card,pending
6526,8166,2726,1790.7,6/11/2024 20:50,credit_card,completed
6527,8167,1125,3757.04,7/12/2024 13:04,paypal,completed
6528,8169,1375,3247.74,1/3/2025 9:31,credit_card,completed
6529,8170,831,4165.84,6/1/2024 20:09,credit_card,pending
6530,8171,3869,5870.08,7/21/2024 8:47,credit_card,completed
6531,8172,4782,849.68,11/18/2024 22:49,bank_transfer,completed
6532,8173,2032,8636.29,10/24/2024 0:21,paypal,pending
6533,8174,253,3852.57,5/27/2024 5:03,paypal,completed
6534,8177,1441,7014.51,5/25/2024 1:57,credit_card,pending
6535,8178,3693,2730.89,3/20/2025 10:44,paypal,pending
6536,8179,3151,2835.08,12/16/2024 8:14,bank_transfer,completed
6537,8180,1262,11535.5,11/16/2024 14:09,paypal,pending
6538,8181,1068,559.21,10/13/2024 6:54,bank_transfer,completed
6539,8182,4211,4397.87,11/29/2024 19:59,bank_transfer,pending
6540,8183,274,323.82,9/5/2024 0:28,paypal,completed
6541,8184,3438,4056.05,2/26/2025 18:58,bank_transfer,completed
6542,8185,4259,13585.5,12/16/2024 11:16,paypal,completed
6543,8186,4689,693.52,3/3/2025 12:35,credit_card,completed
6544,8187,3280,6244.79,9/2/2024 8:59,bank_transfer,completed
6545,8188,4735,7702.63,6/9/2024 7:14,paypal,completed
6546,8189,2474,7387.01,2/28/2025 16:58,bank_transfer,completed
6547,8190,4658,221.36,11/22/2024 9:40,paypal,completed
6548,8193,3662,2043.7,12/29/2024 19:43,bank_transfer,completed
6549,8194,2605,373.18,6/20/2024 3:22,paypal,completed
6550,8196,2828,5368.82,8/4/2024 10:01,paypal,completed
6551,8197,4796,8122.92,10/6/2024 6:17,credit_card,completed
6552,8198,2988,9857.64,5/8/2024 22:16,bank_transfer,completed
6553,8199,344,5858.98,3/31/2025 1:56,bank_transfer,completed
6554,8200,3678,2614.59,6/10/2024 6:04,bank_transfer,completed
6555,8201,3629,2167.33,1/10/2025 3:29,credit_card,completed
6556,8202,3260,2713.42,10/1/2024 5:53,paypal,completed
6557,8203,803,10521.7,11/15/2024 20:42,credit_card,completed
6558,8204,4561,9324.62,4/28/2025 21:56,paypal,completed
6559,8205,3114,4989.57,1/24/2025 8:22,paypal,completed
6560,8206,3793,494.88,1/30/2025 10:42,credit_card,completed
6561,8207,2691,2152.83,11/9/2024 15:22,bank_transfer,pending
6562,8208,3624,1687.41,8/6/2024 2:21,paypal,completed
6563,8209,1031,1078.8,9/29/2024 8:50,paypal,completed
6564,8210,3591,4930.99,3/14/2025 14:53,bank_transfer,pending
6565,8211,3022,3171,2/13/2025 19:07,credit_card,completed
6566,8212,451,5859.54,4/5/2025 11:41,credit_card,completed
6567,8213,4467,5642.9,9/8/2024 16:31,paypal,completed
6568,8214,2896,5061.02,9/27/2024 15:34,paypal,completed
6569,8215,3813,7170.07,1/5/2025 4:21,paypal,completed
6570,8216,1352,1959.64,3/6/2025 6:54,bank_transfer,pending
6571,8218,3758,4520.58,7/18/2024 12:14,credit_card,completed
6572,8219,3180,685.06,9/28/2024 1:05,credit_card,completed
6573,8220,1751,8595.81,8/1/2024 8:22,bank_transfer,completed
6574,8221,3250,1860.42,6/19/2024 9:11,bank_transfer,completed
6575,8222,3740,3727.14,12/31/2024 22:04,credit_card,completed
6576,8224,421,5026.88,11/5/2024 2:51,paypal,pending
6577,8225,967,1328.95,12/24/2024 1:17,paypal,completed
6578,8226,4672,7627.72,3/25/2025 18:11,paypal,completed
6579,8227,1397,2743.85,11/17/2024 8:47,paypal,completed
6580,8229,602,2863.52,6/1/2024 1:17,credit_card,pending
6581,8230,823,293.82,11/24/2024 7:09,bank_transfer,completed
6582,8231,2153,12609.7,2/3/2025 6:44,credit_card,completed
6583,8233,2012,2392.3,10/30/2024 23:29,credit_card,completed
6584,8236,249,6743.79,6/1/2024 3:42,paypal,completed
6585,8237,849,1560.02,3/26/2025 11:21,bank_transfer,completed
6586,8238,980,2810.1,6/27/2024 20:44,bank_transfer,pending
6587,8239,3405,5946.96,12/26/2024 15:59,bank_transfer,completed
6588,8241,4003,2071.01,7/4/2024 13:16,credit_card,completed
6589,8242,3517,4742,11/14/2024 23:51,paypal,pending
6590,8243,816,8371.03,8/15/2024 5:07,bank_transfer,completed
6591,8244,1852,529.43,3/20/2025 17:21,bank_transfer,completed
6592,8245,2197,5850.9,12/21/2024 9:42,credit_card,pending
6593,8246,726,7368.41,3/29/2025 0:33,credit_card,completed
6594,8247,3466,8835.81,12/19/2024 14:27,bank_transfer,pending
6595,8248,3652,3238.67,9/13/2024 7:55,paypal,completed
6596,8249,3955,4165.06,5/6/2024 19:34,credit_card,completed
6597,8250,1771,6395.23,4/3/2025 12:56,paypal,completed
6598,8251,3061,1225.1,1/13/2025 19:04,bank_transfer,pending
6599,8252,4471,7412.84,7/18/2024 21:25,credit_card,completed
6600,8253,4717,8536.1,11/28/2024 14:52,credit_card,pending
6601,8254,1134,1317.68,6/24/2024 12:44,bank_transfer,pending
6602,8255,2784,6316.8,8/13/2024 10:08,paypal,completed
6603,8256,2469,2477.65,3/11/2025 12:14,paypal,completed
6604,8257,2472,32.91,7/8/2024 19:21,credit_card,pending
6605,8258,4456,5394.16,6/12/2024 21:24,paypal,completed
6606,8260,4556,5898.93,10/16/2024 14:49,credit_card,completed
6607,8262,413,3324.29,1/25/2025 11:23,credit_card,completed
6608,8263,3249,5001.91,1/30/2025 11:05,paypal,pending
6609,8264,2848,602.32,10/1/2024 2:21,credit_card,completed
6610,8265,1087,6121.18,9/7/2024 7:33,paypal,completed
6611,8266,4844,5300.63,11/9/2024 16:09,paypal,completed
6612,8268,4156,3545.18,6/7/2024 20:15,bank_transfer,completed
6613,8269,1648,6027.48,4/22/2025 6:41,credit_card,completed
6614,8270,3681,2097.89,7/26/2024 7:10,credit_card,completed
6615,8271,998,2956.64,11/16/2024 2:49,bank_transfer,completed
6616,8273,306,5657.31,5/2/2025 5:38,credit_card,completed
6617,8274,4710,5342.16,9/12/2024 22:55,paypal,completed
6618,8275,1691,1413.2,2/17/2025 17:11,paypal,completed
6619,8276,4309,4346.65,1/1/2025 1:17,paypal,pending
6620,8279,181,7606.94,6/16/2024 10:34,credit_card,completed
6621,8280,4878,176.11,12/3/2024 4:04,bank_transfer,completed
6622,8281,648,4864.86,11/16/2024 22:48,paypal,pending
6623,8283,922,1635.13,4/14/2025 14:53,bank_transfer,completed
6624,8284,3253,6188.67,4/27/2025 22:48,paypal,completed
6625,8286,3197,5195.22,7/19/2024 3:40,paypal,completed
6626,8287,3958,5170.35,5/27/2024 3:00,paypal,completed
6627,8288,1108,4027.36,7/27/2024 3:20,paypal,completed
6628,8290,780,5192.99,8/29/2024 9:31,bank_transfer,pending
6629,8291,920,8549.69,4/24/2025 19:19,paypal,completed
6630,8292,2983,7819.63,3/11/2025 4:54,paypal,completed
6631,8294,4443,6962.66,12/13/2024 4:01,paypal,completed
6632,8295,3629,2605.32,5/12/2024 4:32,paypal,completed
6633,8296,4177,5304.03,9/5/2024 22:29,credit_card,completed
6634,8297,4027,7922.18,9/7/2024 5:10,credit_card,completed
6635,8299,1229,4845.69,12/31/2024 14:41,credit_card,completed
6636,8300,1702,5866.2,8/12/2024 8:30,bank_transfer,completed
6637,8301,154,3335.12,3/7/2025 10:51,paypal,completed
6638,8302,1325,4732.46,2/18/2025 20:29,bank_transfer,pending
6639,8305,343,505.3,10/18/2024 16:15,credit_card,completed
6640,8308,4037,8654.46,3/11/2025 18:57,bank_transfer,pending
6641,8309,228,4435.98,8/7/2024 15:54,paypal,completed
6642,8310,1889,3627.62,4/5/2025 5:43,credit_card,completed
6643,8311,784,2482.57,12/27/2024 21:51,credit_card,completed
6644,8312,4724,3142.65,7/15/2024 6:49,paypal,completed
6645,8313,2663,5668.29,5/23/2024 20:03,bank_transfer,completed
6646,8314,1221,349,10/7/2024 17:51,credit_card,pending
6647,8315,3628,2845.3,2/12/2025 23:10,bank_transfer,completed
6648,8316,872,5367.16,9/13/2024 13:42,credit_card,pending
6649,8317,2525,2792.16,1/24/2025 3:49,bank_transfer,completed
6650,8318,3498,5697.41,2/4/2025 3:32,paypal,completed
6651,8319,4396,8443.95,1/15/2025 21:55,paypal,pending
6652,8320,2525,294.24,8/20/2024 10:53,bank_transfer,pending
6653,8321,2697,1569.46,5/11/2024 2:42,bank_transfer,completed
6654,8322,4237,4198.37,9/15/2024 0:41,paypal,completed
6655,8323,4890,4627.59,1/30/2025 8:53,credit_card,completed
6656,8324,3930,1681.4,8/5/2024 7:28,paypal,completed
6657,8325,3569,944.44,10/10/2024 5:59,bank_transfer,pending
6658,8326,3610,2816.89,1/14/2025 0:11,credit_card,completed
6659,8327,4262,1535.82,2/8/2025 7:56,credit_card,completed
6660,8328,2568,4762.83,6/16/2024 4:54,bank_transfer,pending
6661,8330,933,7655.75,6/20/2024 19:15,credit_card,completed
6662,8331,2655,390.66,9/23/2024 21:45,credit_card,completed
6663,8333,773,6225.81,7/12/2024 22:54,credit_card,completed
6664,8335,604,6296.82,8/3/2024 16:16,paypal,pending
6665,8336,3066,4475.4,5/5/2024 6:17,credit_card,completed
6666,8337,4906,1678.72,7/11/2024 17:30,bank_transfer,completed
6667,8339,2955,6888.79,9/1/2024 14:45,bank_transfer,pending
6668,8341,1480,5005.55,12/22/2024 2:51,paypal,pending
6669,8343,2248,2278.4,12/5/2024 15:19,credit_card,completed
6670,8344,3046,4405.65,9/28/2024 2:10,credit_card,completed
6671,8347,936,8146.04,11/14/2024 17:36,bank_transfer,completed
6672,8349,1912,10095.8,5/29/2024 18:30,bank_transfer,completed
6673,8350,2140,3578.9,11/21/2024 2:35,credit_card,pending
6674,8351,2844,7926.85,11/14/2024 5:52,credit_card,pending
6675,8353,1676,2657.55,6/22/2024 16:17,credit_card,completed
6676,8355,431,1545.64,10/11/2024 2:03,paypal,pending
6677,8356,87,9498.79,6/29/2024 17:13,bank_transfer,pending
6678,8358,2910,7147.63,12/29/2024 1:56,paypal,completed
6679,8360,98,2611.34,9/7/2024 10:06,credit_card,completed
6680,8362,3467,7418.09,3/5/2025 6:37,bank_transfer,completed
6681,8363,3344,5306.43,3/31/2025 0:55,paypal,completed
6682,8364,1654,7954.8,2/26/2025 4:06,credit_card,completed
6683,8366,4564,1413.34,1/3/2025 1:56,paypal,pending
6684,8367,148,4023.69,4/3/2025 10:44,paypal,completed
6685,8368,2129,47.18,2/14/2025 21:24,paypal,pending
6686,8369,4225,2901.92,8/6/2024 8:09,bank_transfer,completed
6687,8370,10,8198.44,10/22/2024 8:57,credit_card,completed
6688,8371,2507,5701.53,7/6/2024 8:56,credit_card,completed
6689,8372,4425,4981.93,4/28/2025 17:17,paypal,completed
6690,8373,933,1201.86,9/22/2024 22:12,paypal,pending
6691,8374,2659,9697.11,2/5/2025 15:30,credit_card,pending
6692,8375,75,3339.42,5/29/2024 13:05,paypal,pending
6693,8376,1854,4347.6,6/22/2024 13:37,credit_card,completed
6694,8377,1890,4790.96,10/13/2024 2:34,credit_card,completed
6695,8378,2816,659.84,8/6/2024 2:20,paypal,completed
6696,8379,3056,1101.66,10/3/2024 4:39,bank_transfer,pending
6697,8381,2132,6968.03,2/14/2025 1:28,bank_transfer,pending
6698,8382,1037,3979.06,9/16/2024 14:03,credit_card,pending
6699,8383,1290,2997.7,7/3/2024 2:59,bank_transfer,completed
6700,8384,1731,1886.15,7/8/2024 10:12,paypal,pending
6701,8389,1222,6738.7,4/14/2025 13:51,bank_transfer,completed
6702,8391,2026,1375.2,6/24/2024 4:00,credit_card,pending
6703,8392,4573,3813.49,8/1/2024 3:18,credit_card,completed
6704,8394,848,1854.6,4/15/2025 9:43,credit_card,completed
6705,8395,3989,4940.17,8/23/2024 1:37,credit_card,completed
6706,8396,4066,1344,7/28/2024 8:20,paypal,completed
6707,8397,1301,1413.34,10/11/2024 2:04,bank_transfer,completed
6708,8399,394,6059.06,6/12/2024 16:29,paypal,completed
6709,8400,2804,4511.95,9/2/2024 17:39,bank_transfer,pending
6710,8401,4766,2773.95,10/12/2024 22:50,credit_card,completed
6711,8402,2921,4135.02,11/19/2024 10:51,credit_card,completed
6712,8403,4640,3515.07,9/15/2024 22:59,credit_card,completed
6713,8406,2976,598.71,5/29/2024 4:15,credit_card,completed
6714,8407,4692,4342.2,5/26/2024 16:25,paypal,completed
6715,8408,1754,6190.37,2/14/2025 11:32,credit_card,completed
6716,8409,4086,3984.3,9/17/2024 10:20,credit_card,completed
6717,8410,4968,7660.63,3/23/2025 3:31,paypal,completed
6718,8411,1325,1655.53,12/7/2024 14:50,bank_transfer,completed
6719,8412,4171,2127.35,12/15/2024 10:49,paypal,pending
6720,8413,4340,121.5,3/19/2025 9:42,credit_card,completed
6721,8414,479,4381.01,4/29/2025 23:18,bank_transfer,completed
6722,8415,1911,1484.97,6/20/2024 3:39,credit_card,completed
6723,8417,88,4709.45,9/15/2024 23:34,credit_card,completed
6724,8418,4877,4582.29,11/23/2024 17:40,paypal,pending
6725,8420,123,10066.7,9/12/2024 18:49,paypal,completed
6726,8421,4673,574.63,12/4/2024 14:38,credit_card,pending
6727,8422,4712,1448.32,11/21/2024 11:24,bank_transfer,completed
6728,8425,3654,8790.82,3/3/2025 10:49,paypal,completed
6729,8426,2476,5079.59,1/2/2025 6:57,bank_transfer,completed
6730,8427,2223,3781.82,12/26/2024 21:00,bank_transfer,completed
6731,8428,3943,7048.82,5/14/2024 0:12,credit_card,completed
6732,8429,3217,12603.4,4/7/2025 21:06,bank_transfer,completed
6733,8430,911,1316.4,6/14/2024 3:48,paypal,completed
6734,8432,4444,6945.4,10/17/2024 0:27,credit_card,completed
6735,8433,4680,5532.46,3/27/2025 10:03,credit_card,pending
6736,8435,384,286.4,4/17/2025 9:44,credit_card,completed
6737,8436,2274,8122.25,6/17/2024 5:05,credit_card,completed
6738,8437,1777,4971.91,9/18/2024 0:26,credit_card,completed
6739,8438,3909,1998.48,11/19/2024 7:57,paypal,completed
6740,8439,3187,577.59,11/2/2024 19:04,paypal,completed
6741,8440,3021,724.79,10/11/2024 16:38,paypal,pending
6742,8441,1918,5524.32,8/10/2024 7:30,paypal,completed
6743,8442,2349,3869.76,9/18/2024 17:44,paypal,completed
6744,8443,4577,7470.07,12/8/2024 23:36,credit_card,completed
6745,8445,1291,4976.83,11/3/2024 10:57,credit_card,completed
6746,8446,3489,3012.23,1/22/2025 20:14,bank_transfer,completed
6747,8447,611,9623.4,10/21/2024 6:13,paypal,pending
6748,8448,2002,8040.87,1/18/2025 2:36,paypal,completed
6749,8449,192,1846.92,4/1/2025 16:10,bank_transfer,completed
6750,8451,630,66.09,12/22/2024 8:45,bank_transfer,pending
6751,8452,38,519.87,6/7/2024 22:16,credit_card,completed
6752,8453,4962,1892.73,9/7/2024 17:48,credit_card,completed
6753,8454,2372,6878.18,2/23/2025 7:37,paypal,completed
6754,8455,4062,6092.84,2/14/2025 22:37,paypal,completed
6755,8456,2371,3589.19,12/21/2024 9:44,bank_transfer,completed
6756,8457,1581,2509.27,7/12/2024 1:51,paypal,completed
6757,8458,2342,2265.45,6/12/2024 6:27,paypal,completed
6758,8460,1125,1424.3,8/26/2024 22:53,paypal,completed
6759,8461,2535,560.08,11/11/2024 6:08,paypal,completed
6760,8462,1137,5172.96,8/30/2024 10:11,bank_transfer,completed
6761,8463,3478,4337.73,4/12/2025 23:34,credit_card,completed
6762,8464,1742,890.63,6/26/2024 5:08,bank_transfer,completed
6763,8465,583,7541.05,2/26/2025 18:13,credit_card,completed
6764,8466,1722,6138.98,3/21/2025 2:56,bank_transfer,completed
6765,8467,1626,3126.07,3/1/2025 10:52,bank_transfer,completed
6766,8468,2104,1507.5,11/17/2024 11:10,paypal,completed
6767,8469,985,8352.35,5/14/2024 7:06,bank_transfer,pending
6768,8470,3310,5389.25,1/21/2025 8:28,bank_transfer,completed
6769,8473,2478,7080.67,5/30/2024 20:51,credit_card,pending
6770,8474,2114,49.93,8/21/2024 22:08,credit_card,pending
6771,8475,1132,3927.23,7/1/2024 4:18,credit_card,completed
6772,8476,3606,1234.48,5/15/2024 17:27,paypal,completed
6773,8477,1751,7472.95,3/14/2025 15:54,credit_card,completed
6774,8478,2709,2836.67,7/5/2024 0:48,paypal,completed
6775,8479,1530,10725,4/20/2025 4:28,paypal,completed
6776,8481,284,6649.28,3/17/2025 14:08,credit_card,completed
6777,8482,3619,2707.24,3/27/2025 6:33,credit_card,completed
6778,8483,2515,1358.12,5/17/2024 22:52,bank_transfer,completed
6779,8484,2626,3544.96,9/17/2024 9:06,credit_card,completed
6780,8485,1999,1020.58,4/6/2025 22:19,bank_transfer,pending
6781,8486,547,3745.6,9/8/2024 11:43,credit_card,completed
6782,8488,3477,5445.72,9/27/2024 5:01,paypal,completed
6783,8489,1549,1407.3,4/26/2025 15:35,paypal,pending
6784,8490,4947,3163.29,2/13/2025 2:55,paypal,pending
6785,8491,2765,8847.2,3/28/2025 2:16,bank_transfer,completed
6786,8492,3252,1270.1,4/15/2025 22:14,bank_transfer,completed
6787,8493,4980,2001.3,8/1/2024 13:38,paypal,completed
6788,8494,863,5004.9,12/22/2024 3:16,credit_card,completed
6789,8495,1051,4712.59,3/5/2025 23:34,credit_card,completed
6790,8496,2240,8688.3,6/25/2024 4:34,bank_transfer,completed
6791,8497,1018,2685.8,10/31/2024 11:55,bank_transfer,completed
6792,8498,3323,5413.61,10/16/2024 14:22,paypal,completed
6793,8499,1101,241.32,3/18/2025 13:20,credit_card,completed
6794,8500,3715,3800.56,6/30/2024 21:16,bank_transfer,completed
6795,8501,4067,2749.91,6/11/2024 8:43,credit_card,pending
6796,8502,1818,298.28,8/29/2024 19:02,bank_transfer,pending
6797,8506,4658,3917.08,5/7/2024 0:36,paypal,completed
6798,8507,465,2961.37,6/29/2024 6:59,bank_transfer,completed
6799,8508,720,1011.2,1/17/2025 23:15,paypal,completed
6800,8509,705,3248.72,11/9/2024 4:38,paypal,completed
6801,8510,3206,565.64,11/28/2024 23:24,paypal,pending
6802,8511,3064,3025.69,1/13/2025 12:22,bank_transfer,completed
6803,8512,1128,8830.32,1/8/2025 16:42,credit_card,pending
6804,8513,1517,18.36,1/22/2025 18:28,credit_card,completed
6805,8515,2324,7299.98,4/8/2025 12:48,credit_card,pending
6806,8516,4848,3196.62,6/14/2024 12:34,paypal,completed
6807,8520,2003,1839.1,7/18/2024 5:02,credit_card,completed
6808,8521,4353,1101.3,11/18/2024 1:50,paypal,pending
6809,8522,474,957.45,4/10/2025 11:36,bank_transfer,pending
6810,8524,4757,1072.27,4/22/2025 5:39,paypal,completed
6811,8525,3146,5264.41,4/1/2025 21:13,bank_transfer,completed
6812,8526,3794,158.6,12/23/2024 22:44,credit_card,completed
6813,8527,851,5032.1,7/22/2024 21:02,paypal,completed
6814,8529,606,12013,1/21/2025 14:10,bank_transfer,completed
6815,8530,4390,5702.9,4/12/2025 21:51,paypal,completed
6816,8531,2885,961.9,9/30/2024 19:19,bank_transfer,completed
6817,8532,2669,3621.15,4/24/2025 9:45,credit_card,completed
6818,8533,4568,582.79,1/22/2025 19:26,bank_transfer,completed
6819,8535,3054,4103.7,8/30/2024 5:18,bank_transfer,completed
6820,8536,2057,5088.78,1/3/2025 10:02,bank_transfer,completed
6821,8537,2075,2574.65,7/28/2024 5:32,paypal,pending
6822,8539,1619,6207.44,11/5/2024 16:16,credit_card,completed
6823,8540,872,2140.65,1/2/2025 1:45,credit_card,completed
6824,8541,2617,5213.86,1/31/2025 18:14,credit_card,pending
6825,8544,4846,608.21,5/29/2024 14:49,paypal,completed
6826,8546,4744,7222.08,5/29/2024 14:55,paypal,completed
6827,8547,1513,3842.95,7/14/2024 19:17,paypal,completed
6828,8548,4945,2307.62,5/12/2024 8:16,credit_card,completed
6829,8549,798,5866.26,1/21/2025 8:56,credit_card,completed
6830,8550,70,1860.6,4/25/2025 14:52,paypal,pending
6831,8551,3350,2716.98,1/25/2025 23:00,paypal,completed
6832,8552,2495,5775.34,4/22/2025 19:35,bank_transfer,pending
6833,8553,2593,7045,8/10/2024 17:43,credit_card,pending
6834,8554,2166,5448.07,4/9/2025 18:16,bank_transfer,completed
6835,8555,4086,3034.44,5/2/2025 6:17,paypal,completed
6836,8556,1449,6855.9,4/2/2025 7:18,paypal,completed
6837,8558,846,4008.66,8/10/2024 9:54,paypal,completed
6838,8559,4205,3718.6,6/20/2024 6:13,credit_card,completed
6839,8560,4589,5924.64,3/15/2025 4:01,bank_transfer,completed
6840,8561,4931,643.48,5/13/2024 7:15,paypal,pending
6841,8563,2357,2291.44,7/6/2024 23:45,credit_card,completed
6842,8564,2372,3201.32,1/5/2025 14:51,bank_transfer,completed
6843,8565,2284,3811.67,3/15/2025 17:29,credit_card,completed
6844,8567,2873,5314.73,11/13/2024 20:43,credit_card,completed
6845,8568,3685,3589.26,10/6/2024 1:09,bank_transfer,completed
6846,8569,4935,12033.5,1/5/2025 7:13,bank_transfer,completed
6847,8570,4869,4324.97,4/15/2025 12:57,bank_transfer,completed
6848,8571,849,1695.74,4/4/2025 3:25,credit_card,pending
6849,8572,1887,6388.15,4/6/2025 18:32,bank_transfer,completed
6850,8573,3321,1154.66,1/9/2025 5:44,paypal,pending
6851,8574,997,1614.47,11/7/2024 13:19,credit_card,completed
6852,8575,618,3685.36,12/1/2024 20:16,bank_transfer,completed
6853,8576,1190,805.17,11/21/2024 19:00,paypal,completed
6854,8578,47,3695.41,12/7/2024 23:16,credit_card,pending
6855,8579,3510,8036.6,7/28/2024 16:14,paypal,completed
6856,8580,109,2990.53,1/19/2025 11:14,bank_transfer,completed
6857,8581,1709,706.82,5/22/2024 23:08,bank_transfer,completed
6858,8582,3384,3398,3/30/2025 22:42,bank_transfer,completed
6859,8585,1655,3497.12,4/15/2025 1:04,paypal,completed
6860,8586,4679,846.29,2/4/2025 20:04,bank_transfer,pending
6861,8587,1754,30.59,7/5/2024 23:41,credit_card,completed
6862,8588,1072,618.57,7/26/2024 23:03,credit_card,completed
6863,8589,918,9015.42,1/11/2025 8:43,paypal,completed
6864,8590,3477,6356.41,11/25/2024 17:02,credit_card,completed
6865,8591,4766,10737,3/7/2025 14:47,credit_card,completed
6866,8593,3575,5132.21,9/26/2024 0:39,bank_transfer,completed
6867,8594,2370,3978.23,4/1/2025 9:18,paypal,completed
6868,8595,3389,4354.36,11/19/2024 17:24,credit_card,completed
6869,8596,1968,9690.23,6/24/2024 8:04,credit_card,pending
6870,8598,4547,1111.08,12/8/2024 6:21,bank_transfer,completed
6871,8599,3624,5422.45,2/6/2025 3:18,credit_card,pending
6872,8600,789,3038.23,3/5/2025 5:27,credit_card,completed
6873,8602,3694,3718.6,3/4/2025 10:43,bank_transfer,completed
6874,8603,2157,4526.08,3/12/2025 6:45,paypal,pending
6875,8604,1680,9970.72,10/25/2024 11:19,bank_transfer,pending
6876,8606,3310,3746.88,6/14/2024 18:23,paypal,completed
6877,8607,287,9623.56,10/21/2024 16:00,paypal,completed
6878,8609,3248,7388.06,7/7/2024 1:17,credit_card,pending
6879,8611,4465,9409.84,8/11/2024 16:17,bank_transfer,completed
6880,8612,2706,5260.48,4/15/2025 10:12,bank_transfer,pending
6881,8613,169,2658.66,6/13/2024 16:11,credit_card,pending
6882,8614,3819,4335.3,11/30/2024 0:39,paypal,completed
6883,8615,4745,7550.11,5/15/2024 23:39,paypal,completed
6884,8616,2074,3407.49,8/9/2024 8:56,bank_transfer,completed
6885,8618,1825,5137.89,1/7/2025 19:54,credit_card,completed
6886,8621,3023,1610.35,2/13/2025 16:45,credit_card,completed
6887,8622,2486,2413.05,7/12/2024 6:52,credit_card,completed
6888,8623,4438,225.79,4/28/2025 17:14,credit_card,completed
6889,8624,4986,2632.72,7/31/2024 17:21,bank_transfer,completed
6890,8625,2010,5408.4,3/4/2025 20:03,credit_card,completed
6891,8627,2118,1358.94,7/31/2024 8:02,paypal,completed
6892,8628,3147,2913.15,5/24/2024 2:53,bank_transfer,pending
6893,8629,2186,4677.15,5/6/2024 16:33,bank_transfer,completed
6894,8630,4552,6374.03,2/15/2025 23:51,credit_card,completed
6895,8632,2501,7875.23,9/12/2024 14:51,bank_transfer,completed
6896,8633,742,2621.94,1/5/2025 16:48,credit_card,completed
6897,8635,3724,3586.17,1/18/2025 4:46,credit_card,completed
6898,8636,3625,3290.76,3/17/2025 18:32,bank_transfer,pending
6899,8637,1704,973.37,9/9/2024 23:54,credit_card,completed
6900,8638,3810,915.84,10/20/2024 11:53,paypal,completed
6901,8640,3182,2892.52,4/12/2025 8:42,bank_transfer,completed
6902,8641,2087,4888.68,10/12/2024 22:43,paypal,pending
6903,8642,4711,2920.6,6/26/2024 13:43,paypal,completed
6904,8643,3591,435.06,5/31/2024 0:47,credit_card,completed
6905,8644,9,12152,3/8/2025 22:19,bank_transfer,completed
6906,8645,2876,1893.95,8/20/2024 9:06,paypal,completed
6907,8646,1996,6030.57,11/17/2024 0:23,bank_transfer,completed
6908,8647,4942,3127.8,7/9/2024 0:15,bank_transfer,completed
6909,8648,1802,7660.76,2/15/2025 8:51,credit_card,pending
6910,8651,3750,1995.04,5/11/2024 1:22,bank_transfer,pending
6911,8652,1061,1133.87,5/7/2024 11:31,paypal,completed
6912,8653,4031,846.64,7/14/2024 21:40,paypal,pending
6913,8655,3420,5286.08,10/2/2024 23:17,paypal,pending
6914,8656,3434,3247.54,4/5/2025 7:47,credit_card,completed
6915,8657,1971,3977,5/14/2024 20:29,credit_card,completed
6916,8663,3338,13773.4,10/5/2024 12:03,paypal,completed
6917,8664,228,49.03,9/6/2024 19:42,paypal,completed
6918,8665,3643,2301.2,2/27/2025 9:25,credit_card,pending
6919,8666,4544,926.68,10/7/2024 14:09,paypal,completed
6920,8667,2565,11014.4,12/25/2024 5:48,paypal,completed
6921,8670,1296,5679.49,8/3/2024 0:23,credit_card,completed
6922,8671,3349,2172.49,9/23/2024 10:25,bank_transfer,pending
6923,8672,4583,7044.34,8/27/2024 11:54,bank_transfer,completed
6924,8673,4041,7314.83,5/30/2024 18:51,credit_card,pending
6925,8674,3688,6393.51,7/6/2024 5:10,bank_transfer,completed
6926,8675,565,3058.73,10/10/2024 2:25,paypal,completed
6927,8676,39,6943.28,8/5/2024 17:51,paypal,completed
6928,8677,1110,5528.16,7/21/2024 9:48,paypal,completed
6929,8678,2468,1977.01,7/12/2024 23:47,credit_card,completed
6930,8679,3132,4916.52,2/2/2025 15:28,credit_card,completed
6931,8680,3387,4371.21,6/23/2024 5:27,bank_transfer,pending
6932,8681,4960,2209.67,12/20/2024 4:59,paypal,completed
6933,8682,3592,424.08,8/8/2024 22:58,paypal,completed
6934,8683,494,3596.9,5/2/2025 7:56,bank_transfer,completed
6935,8684,1724,9079.18,3/6/2025 11:22,bank_transfer,completed
6936,8685,1356,2148.75,12/6/2024 15:09,credit_card,completed
6937,8686,3739,7938.32,12/31/2024 23:26,bank_transfer,completed
6938,8688,749,859.65,12/17/2024 22:22,credit_card,completed
6939,8689,2059,4551.17,12/29/2024 7:34,credit_card,completed
6940,8690,2814,8517.77,2/12/2025 11:45,credit_card,completed
6941,8692,3057,2882.46,5/26/2024 4:14,paypal,pending
