id,order_id,shipping_date,tracking_number,carrier,status
2959,7260,5/27/2024 16:25,TRK-91603040-VTva,USPS,delivered
2960,7261,1/21/2025 16:43,TRK-65203680-bNIM,UPS,delivered
2961,7262,12/24/2024 20:03,TRK-88008150-fmAp,UPS,delivered
2962,7263,2/22/2025 20:37,TRK-37173110-kTgE,USPS,delivered
2963,7265,6/22/2024 11:49,TRK-54744374-DwKa,FedEx,in_transit
2964,7266,6/17/2024 19:48,TRK-42926869-yFin,DHL,in_transit
2965,7267,4/15/2025 5:45,TRK-16388406-ekco,USPS,delivered
2966,7271,6/10/2024 20:22,TRK-68803433-smkJ,DHL,in_transit
2967,7272,6/27/2024 13:03,TRK-38602466-YUjT,UPS,delivered
2968,7279,9/20/2024 5:48,TRK-26853400-bxBB,USPS,in_transit
2969,7284,4/3/2025 18:52,TRK-16892895-spoH,FedEx,delivered
2970,7285,5/28/2024 17:20,TRK-24467642-cXXp,DHL,in_transit
2971,7287,8/29/2024 9:43,TRK-97661624-AACk,USPS,delivered
2972,7288,6/28/2024 20:26,TRK-64103082-SRVD,FedEx,in_transit
2973,7289,3/19/2025 9:20,TRK-54274667-CWRn,DHL,in_transit
2974,7291,6/14/2024 16:35,TRK-30407244-iQzb,DHL,in_transit
2975,7294,3/5/2025 9:19,TRK-69839857-yodk,UPS,in_transit
2976,7296,2/7/2025 17:20,TRK-01189071-sqtU,DHL,in_transit
2977,7298,9/16/2024 7:57,TRK-86066475-ChZP,UPS,in_transit
2978,7303,4/4/2025 13:00,TRK-90063136-NNML,USPS,delivered
2979,7306,8/17/2024 9:22,TRK-65038130-tOvg,UPS,delivered
2980,7307,10/8/2024 17:15,TRK-24208490-fFfs,USPS,delivered
2981,7310,11/28/2024 22:20,TRK-24373414-bvFJ,USPS,in_transit
2982,7312,7/7/2024 10:28,TRK-69503571-XZek,UPS,delivered
2983,7313,3/28/2025 10:17,TRK-33370910-Mgrv,DHL,in_transit
2984,7318,11/4/2024 5:43,TRK-80112802-CMAZ,DHL,in_transit
2985,7319,6/20/2024 10:39,TRK-15194020-TObK,UPS,delivered
2986,7320,8/2/2024 20:37,TRK-16099351-fTiW,UPS,delivered
2987,7321,9/27/2024 3:14,TRK-97376067-GdvO,FedEx,delivered
2988,7322,7/30/2024 9:09,TRK-90170511-IjLb,USPS,in_transit
2989,7326,4/9/2025 20:17,TRK-97319843-kjgP,DHL,delivered
2990,7332,2/14/2025 15:51,TRK-94711266-HDmK,USPS,delivered
2991,7333,9/18/2024 14:56,TRK-75625493-gUWP,UPS,delivered
2992,7334,6/12/2024 19:37,TRK-84476605-SFGB,USPS,in_transit
2993,7339,3/1/2025 15:39,TRK-33271748-VLIQ,DHL,in_transit
2994,7341,8/27/2024 16:21,TRK-65509532-trSx,FedEx,in_transit
2995,7351,2/16/2025 3:32,TRK-27409689-Korq,FedEx,in_transit
2996,7353,4/18/2025 21:50,TRK-46173602-LRFf,FedEx,in_transit
2997,7360,12/1/2024 5:23,TRK-51911288-DzVU,UPS,in_transit
2998,7361,12/24/2024 21:46,TRK-61309475-Qnkv,UPS,in_transit
2999,7364,6/12/2024 13:53,TRK-92300932-uHCo,DHL,delivered
3000,7365,2/18/2025 11:06,TRK-96139549-PAVG,USPS,delivered
3001,7372,12/5/2024 1:49,TRK-38881602-OtTO,UPS,in_transit
3002,7373,2/12/2025 7:10,TRK-81123665-pthq,UPS,in_transit
3003,7375,7/23/2024 8:43,TRK-35184826-lrNs,USPS,delivered
3004,7380,8/20/2024 17:21,TRK-29970651-gcoH,USPS,delivered
3005,7381,2/16/2025 20:32,TRK-76366642-XyTw,FedEx,delivered
3006,7383,2/11/2025 19:12,TRK-68612918-aOGs,FedEx,delivered
3007,7385,11/16/2024 11:17,TRK-30012620-kXJJ,USPS,delivered
3008,7390,3/9/2025 13:23,TRK-80225147-eACc,FedEx,delivered
3009,7400,4/11/2025 15:33,TRK-23233542-IxuT,DHL,delivered
3010,7403,12/27/2024 22:31,TRK-74350616-hugw,UPS,in_transit
3011,7408,6/1/2024 19:36,TRK-03566931-coWW,UPS,delivered
3012,7411,11/29/2024 3:56,TRK-61545121-blBN,DHL,in_transit
3013,7415,8/8/2024 7:21,TRK-88689291-qJZk,UPS,delivered
3014,7416,6/25/2024 20:38,TRK-01231159-fvQc,DHL,delivered
3015,7417,5/31/2024 20:26,TRK-73626979-SNha,UPS,in_transit
3016,7418,6/23/2024 6:38,TRK-30438687-bZba,FedEx,delivered
3017,7420,1/17/2025 18:21,TRK-46078302-qKWn,FedEx,delivered
3018,7421,5/10/2024 18:32,TRK-79684065-TYWm,DHL,in_transit
3019,7423,4/21/2025 6:22,TRK-09835444-fLHS,DHL,in_transit
3020,7426,2/21/2025 2:58,TRK-19072727-mdSV,DHL,delivered
3021,7430,10/29/2024 15:12,TRK-20767175-dEXk,FedEx,delivered
3022,7434,6/30/2024 1:57,TRK-44705072-AWgB,FedEx,delivered
3023,7435,4/27/2025 0:21,TRK-69213292-SCPe,USPS,delivered
3024,7436,3/18/2025 4:21,TRK-47229096-qdGg,DHL,in_transit
3025,7439,7/24/2024 0:37,TRK-51699905-AyvG,USPS,in_transit
3026,7441,7/26/2024 20:08,TRK-89741422-nFqU,FedEx,delivered
3027,7443,9/4/2024 1:30,TRK-30345439-OsOY,DHL,in_transit
3028,7444,5/14/2024 7:37,TRK-22888653-hige,DHL,in_transit
3029,7447,5/17/2024 12:13,TRK-40173390-JLIg,FedEx,delivered
3030,7451,3/27/2025 20:22,TRK-88390761-rRNR,USPS,delivered
3031,7453,11/1/2024 13:56,TRK-88987215-HFTK,DHL,in_transit
3032,7456,9/7/2024 7:56,TRK-56074044-aRAY,FedEx,delivered
3033,7459,2/12/2025 21:48,TRK-67686060-adIn,USPS,delivered
3034,7460,12/24/2024 6:38,TRK-70730651-vBPj,FedEx,delivered
3035,7462,12/7/2024 4:58,TRK-73144471-GvLE,DHL,in_transit
3036,7463,11/21/2024 5:31,TRK-86728265-wZhT,FedEx,in_transit
3037,7465,7/14/2024 12:12,TRK-69408310-FpNZ,USPS,in_transit
3038,7468,3/29/2025 19:36,TRK-36794104-DeZK,FedEx,in_transit
3039,7469,3/12/2025 12:38,TRK-45283871-iqKH,UPS,in_transit
3040,7470,12/14/2024 10:37,TRK-50870820-HyUe,DHL,delivered
3041,7472,8/8/2024 22:33,TRK-66858620-jXTP,USPS,delivered
3042,7475,1/20/2025 19:05,TRK-39415170-rOWQ,DHL,delivered
3043,7476,12/14/2024 18:06,TRK-76740277-IHfk,USPS,in_transit
3044,7477,7/1/2024 22:42,TRK-89585276-oEfx,UPS,in_transit
3045,7479,9/15/2024 13:02,TRK-24856192-PKTu,USPS,delivered
3046,7480,7/30/2024 8:16,TRK-73736407-Kniq,DHL,delivered
3047,7482,9/23/2024 13:00,TRK-61922996-CluG,DHL,in_transit
3048,7483,1/29/2025 14:15,TRK-98210069-ADdw,USPS,in_transit
3049,7486,7/4/2024 21:39,TRK-18716921-YUte,USPS,in_transit
3050,7487,5/24/2024 0:37,TRK-80168338-zxkn,USPS,delivered
3051,7491,1/4/2025 23:03,TRK-41381541-PQTB,USPS,in_transit
3052,7496,9/6/2024 18:30,TRK-73126937-BbNO,FedEx,in_transit
3053,7498,7/29/2024 21:58,TRK-44107065-SEnH,UPS,in_transit
3054,7500,8/6/2024 8:40,TRK-02472371-dBqf,FedEx,in_transit
3055,7505,3/4/2025 13:34,TRK-97101016-QNzg,DHL,delivered
3056,7506,10/2/2024 3:32,TRK-75489691-wwzq,UPS,delivered
3057,7512,10/30/2024 3:58,TRK-97104552-boAQ,FedEx,delivered
3058,7513,12/27/2024 9:53,TRK-93571067-XPZd,FedEx,delivered
3059,7514,10/15/2024 18:24,TRK-36550410-jvjb,USPS,in_transit
3060,7515,4/21/2025 14:41,TRK-95454107-HbKC,FedEx,in_transit
3061,7523,10/8/2024 6:19,TRK-53190762-iVzM,UPS,in_transit
3062,7526,2/4/2025 17:50,TRK-43667695-rTcX,FedEx,in_transit
3063,7528,8/22/2024 17:11,TRK-90394252-tJZa,DHL,in_transit
3064,7532,12/16/2024 17:32,TRK-25729446-cPId,USPS,in_transit
3065,7534,6/29/2024 8:24,TRK-22374238-lPXv,FedEx,delivered
3066,7540,11/30/2024 20:14,TRK-71098166-TNqC,USPS,delivered
3067,7541,9/4/2024 23:56,TRK-62706393-Oguz,UPS,delivered
3068,7542,12/31/2024 22:57,TRK-63479727-rriB,DHL,in_transit
3069,7545,2/12/2025 3:51,TRK-41344812-BLQa,USPS,in_transit
3070,7546,1/18/2025 21:10,TRK-45612660-hGZh,DHL,in_transit
3071,7548,3/19/2025 18:21,TRK-80247672-rIGx,FedEx,in_transit
3072,7551,12/27/2024 10:15,TRK-45908897-pXdx,UPS,in_transit
3073,7552,11/2/2024 4:17,TRK-23403937-xgiN,USPS,in_transit
3074,7554,1/29/2025 0:55,TRK-26785792-yvGG,FedEx,delivered
3075,7555,5/9/2024 1:20,TRK-96201073-gitw,DHL,delivered
3076,7559,6/24/2024 14:06,TRK-30674200-gNJq,UPS,delivered
3077,7560,12/26/2024 11:42,TRK-06723854-Clwb,DHL,in_transit
3078,7566,12/24/2024 8:05,TRK-88160466-JePr,USPS,in_transit
3079,7567,2/16/2025 4:37,TRK-65427691-kDrG,DHL,in_transit
3080,7570,8/11/2024 0:50,TRK-95323788-gKAH,DHL,in_transit
3081,7571,2/20/2025 1:11,TRK-60189182-xvwF,UPS,in_transit
3082,7576,10/3/2024 13:04,TRK-34036452-Angc,FedEx,delivered
3083,7578,9/26/2024 4:47,TRK-91161937-xkWa,DHL,in_transit
3084,7580,1/24/2025 22:25,TRK-04175620-yWGN,DHL,in_transit
3085,7582,11/7/2024 8:00,TRK-53103637-ngmY,UPS,in_transit
3086,7586,7/23/2024 13:07,TRK-41466205-sMto,FedEx,delivered
3087,7587,5/26/2024 16:27,TRK-80371481-wCpf,USPS,delivered
3088,7589,4/23/2025 4:30,TRK-91039595-hqdX,DHL,in_transit
3089,7591,11/10/2024 5:01,TRK-68515766-DBnt,USPS,in_transit
3090,7592,9/11/2024 19:51,TRK-37241600-rVfi,USPS,in_transit
3091,7593,1/24/2025 22:20,TRK-44289879-vTcW,UPS,in_transit
3092,7596,5/15/2024 9:21,TRK-08874401-tlfX,FedEx,in_transit
3093,7598,5/16/2024 13:39,TRK-65324511-vUKO,FedEx,in_transit
3094,7599,7/10/2024 6:09,TRK-86480776-YUhx,USPS,in_transit
3095,7602,6/23/2024 0:27,TRK-45238662-hJKK,FedEx,delivered
3096,7605,4/21/2025 7:17,TRK-91915056-uBFo,USPS,in_transit
3097,7606,7/25/2024 14:53,TRK-83415952-KRdX,UPS,delivered
3098,7611,7/14/2024 15:37,TRK-91372292-zloJ,FedEx,delivered
3099,7613,10/18/2024 5:10,TRK-56713537-TdLY,USPS,delivered
3100,7614,6/13/2024 16:55,TRK-60712365-qsZk,USPS,in_transit
3101,7615,11/5/2024 21:57,TRK-87728859-CdTt,UPS,delivered
3102,7616,4/9/2025 5:59,TRK-23223899-nRIS,FedEx,in_transit
3103,7617,5/20/2024 15:40,TRK-89358881-FfaP,FedEx,delivered
3104,7619,4/19/2025 1:06,TRK-48119344-zKVZ,DHL,in_transit
3105,7620,4/2/2025 5:19,TRK-66034562-KRPy,UPS,delivered
3106,7623,3/20/2025 21:46,TRK-91865055-dooz,DHL,delivered
3107,7629,6/10/2024 10:59,TRK-71844125-LkoU,USPS,in_transit
3108,7631,9/19/2024 16:12,TRK-86605806-yaVL,UPS,delivered
3109,7632,4/2/2025 9:43,TRK-30629607-VGsi,UPS,in_transit
3110,7633,3/21/2025 14:46,TRK-83246954-BWWj,USPS,in_transit
3111,7634,1/16/2025 13:31,TRK-20274622-CVIO,USPS,delivered
3112,7635,12/26/2024 15:17,TRK-88662565-EcAe,UPS,delivered
3113,7636,8/31/2024 16:58,TRK-00295856-OmSd,DHL,delivered
3114,7637,4/5/2025 15:01,TRK-23968301-dlCw,UPS,in_transit
3115,7638,9/30/2024 0:10,TRK-42275207-kqRC,DHL,delivered
3116,7640,6/1/2024 23:56,TRK-78799779-vbhi,USPS,delivered
3117,7643,6/25/2024 15:20,TRK-37985013-TvkG,DHL,in_transit
3118,7646,4/22/2025 10:14,TRK-65647825-lynl,FedEx,in_transit
3119,7647,6/19/2024 16:56,TRK-35443979-Xnxg,FedEx,in_transit
3120,7652,5/7/2024 0:58,TRK-50516458-Bmwx,DHL,delivered
3121,7656,3/23/2025 5:12,TRK-92908262-avVt,FedEx,delivered
3122,7657,1/6/2025 12:09,TRK-98787861-NxsE,DHL,in_transit
3123,7661,8/28/2024 1:58,TRK-27787888-bQsV,UPS,in_transit
3124,7662,2/24/2025 5:54,TRK-26031414-Pkrf,UPS,in_transit
3125,7665,5/1/2025 5:48,TRK-31729211-vtmf,FedEx,delivered
3126,7666,1/11/2025 18:11,TRK-93771670-kAUu,DHL,in_transit
3127,7667,6/21/2024 18:14,TRK-44232323-XmOu,UPS,delivered
3128,7677,1/14/2025 15:39,TRK-38602714-MCfG,UPS,delivered
3129,7685,3/6/2025 22:21,TRK-30644331-aaRU,UPS,delivered
3130,7692,10/2/2024 17:52,TRK-99246596-CgyK,DHL,delivered
3131,7695,9/26/2024 22:28,TRK-68137353-yQkB,FedEx,delivered
3132,7697,8/7/2024 21:45,TRK-40808493-PPDR,USPS,delivered
3133,7706,6/4/2024 7:28,TRK-97408522-qBIs,FedEx,delivered
3134,7710,7/28/2024 21:45,TRK-42503038-kOIB,UPS,in_transit
3135,7712,11/4/2024 15:04,TRK-92694516-FvNG,DHL,delivered
3136,7714,3/27/2025 12:55,TRK-39885968-WIZi,UPS,delivered
3137,7716,12/16/2024 17:42,TRK-75796842-txkP,USPS,in_transit
3138,7717,12/24/2024 23:37,TRK-44649717-fQfB,DHL,delivered
3139,7720,8/7/2024 15:45,TRK-64664566-tLah,UPS,in_transit
3140,7721,4/16/2025 0:25,TRK-07126264-Kpni,FedEx,delivered
3141,7722,1/21/2025 3:19,TRK-66988980-nFkY,FedEx,delivered
3142,7727,5/22/2024 17:59,TRK-88342990-SyuI,DHL,delivered
3143,7729,7/10/2024 9:38,TRK-04652245-usRE,FedEx,delivered
3144,7734,11/5/2024 13:31,TRK-86982540-bjBy,DHL,in_transit
3145,7737,2/7/2025 4:56,TRK-81424040-gtpQ,FedEx,delivered
3146,7739,8/27/2024 2:39,TRK-79233364-wuBC,USPS,delivered
3147,7740,11/16/2024 19:54,TRK-97193688-Varr,UPS,delivered
3148,7743,3/8/2025 13:17,TRK-30494269-GUQq,DHL,delivered
3149,7746,10/24/2024 6:49,TRK-88708843-sHjc,UPS,in_transit
3150,7749,11/18/2024 16:50,TRK-03136261-lpih,FedEx,in_transit
3151,7750,9/12/2024 23:50,TRK-76935021-mMUO,FedEx,delivered
3152,7751,11/12/2024 17:24,TRK-76428482-XSKV,FedEx,delivered
3153,7752,5/29/2024 11:58,TRK-60173127-Kdmj,UPS,in_transit
3154,7755,12/31/2024 5:03,TRK-55999496-HizT,FedEx,in_transit
3155,7756,6/13/2024 9:51,TRK-93474092-huhm,UPS,in_transit
3156,7757,4/29/2025 19:20,TRK-07594897-BdQK,USPS,in_transit
3157,7762,10/9/2024 11:53,TRK-58257588-cTZA,FedEx,in_transit
3158,7766,11/26/2024 3:11,TRK-37298244-dQkp,USPS,in_transit
3159,7767,11/3/2024 16:03,TRK-18379960-YWnM,USPS,in_transit
3160,7770,12/21/2024 15:09,TRK-59304429-WWnj,FedEx,in_transit
3161,7771,2/6/2025 19:42,TRK-04051748-KorH,FedEx,in_transit
3162,7772,12/12/2024 18:45,TRK-23508009-spnr,UPS,delivered
3163,7776,11/19/2024 9:20,TRK-47189793-LbTv,USPS,delivered
3164,7780,4/23/2025 14:28,TRK-80572999-IOpU,FedEx,delivered
3165,7782,12/19/2024 18:35,TRK-05579186-aZyD,USPS,in_transit
3166,7783,1/3/2025 2:14,TRK-09957399-duyh,FedEx,delivered
3167,7785,8/28/2024 1:19,TRK-13255544-ZtJm,FedEx,delivered
3168,7786,9/13/2024 9:39,TRK-55393729-VXPN,DHL,delivered
3169,7787,4/25/2025 16:26,TRK-88662402-wjad,USPS,delivered
3170,7789,8/24/2024 23:37,TRK-55791050-BFSE,USPS,in_transit
3171,7790,5/20/2024 12:06,TRK-09901461-xZEE,DHL,in_transit
3172,7791,6/25/2024 18:31,TRK-93973157-EaSa,USPS,in_transit
3173,7792,2/14/2025 20:22,TRK-41049384-hAXv,UPS,delivered
3174,7793,5/11/2024 3:29,TRK-04472308-oVwx,USPS,delivered
3175,7798,4/18/2025 5:57,TRK-90675837-cSdE,USPS,in_transit
3176,7803,8/21/2024 16:01,TRK-45579355-yAwc,UPS,in_transit
3177,7807,4/29/2025 10:50,TRK-03300360-JNBp,FedEx,delivered
3178,7808,10/14/2024 18:26,TRK-97920814-exOQ,FedEx,in_transit
3179,7810,4/22/2025 8:27,TRK-91387830-zGxk,UPS,delivered
3180,7815,6/6/2024 7:22,TRK-62471486-qCIh,USPS,in_transit
3181,7816,11/24/2024 19:20,TRK-21288463-OsBF,USPS,delivered
3182,7817,4/22/2025 10:47,TRK-49487768-lJzp,UPS,in_transit
3183,7819,6/30/2024 7:49,TRK-57343930-oxVq,UPS,delivered
3184,7824,4/3/2025 6:27,TRK-92603405-xxwr,FedEx,delivered
3185,7825,5/24/2024 2:44,TRK-42297197-cnNr,UPS,delivered
3186,7832,4/10/2025 20:58,TRK-71706167-CXIb,UPS,in_transit
3187,7834,4/10/2025 4:49,TRK-63388810-pCKi,UPS,delivered
3188,7840,6/15/2024 14:08,TRK-93191410-inZq,DHL,in_transit
3189,7842,7/31/2024 20:05,TRK-04166040-JdaC,UPS,in_transit
3190,7846,2/4/2025 14:54,TRK-90578789-nXxV,DHL,in_transit
3191,7850,7/22/2024 0:47,TRK-62370557-dZZZ,UPS,delivered
3192,7859,2/26/2025 21:54,TRK-81717657-nOnj,DHL,in_transit
3193,7860,8/23/2024 21:25,TRK-66459671-qChW,UPS,in_transit
3194,7861,6/20/2024 0:33,TRK-20055356-JCPg,UPS,delivered
3195,7864,10/27/2024 22:41,TRK-01529504-HTRB,USPS,in_transit
3196,7865,6/5/2024 9:25,TRK-78340894-GLpQ,DHL,delivered
3197,7866,9/30/2024 14:17,TRK-53603704-bEmu,FedEx,in_transit
3198,7867,9/16/2024 15:33,TRK-27277199-kuyI,FedEx,delivered
3199,7868,10/4/2024 2:20,TRK-10468553-dzkD,UPS,in_transit
3200,7872,1/2/2025 6:24,TRK-90026408-UOuv,FedEx,in_transit
3201,7876,9/23/2024 22:16,TRK-22718295-AOre,UPS,delivered
3202,7881,5/24/2024 20:27,TRK-69434885-OYho,USPS,in_transit
3203,7883,2/17/2025 10:46,TRK-44144645-cRAT,DHL,delivered
3204,7887,2/25/2025 17:23,TRK-68804467-xZKX,UPS,in_transit
3205,7891,2/13/2025 20:08,TRK-50073040-vePF,DHL,in_transit
3206,7892,2/14/2025 2:12,TRK-73559557-qKYZ,USPS,in_transit
3207,7894,7/31/2024 10:56,TRK-36608123-eXjX,DHL,delivered
3208,7896,8/18/2024 3:48,TRK-92929718-aogL,FedEx,in_transit
3209,7897,8/24/2024 1:38,TRK-34075721-jqMn,UPS,in_transit
3210,7900,11/5/2024 17:34,TRK-25931082-JSQu,DHL,in_transit
3211,7904,8/17/2024 12:30,TRK-38664223-pdqq,UPS,in_transit
3212,7905,3/16/2025 23:06,TRK-94559710-NcAn,UPS,in_transit
3213,7908,4/21/2025 5:18,TRK-01472366-ZNdP,FedEx,in_transit
3214,7914,3/30/2025 14:20,TRK-02855352-ljpw,UPS,in_transit
3215,7916,5/17/2024 0:15,TRK-75057510-xSwl,DHL,delivered
3216,7923,12/31/2024 15:53,TRK-66182786-eKEk,FedEx,in_transit
3217,7924,4/15/2025 1:44,TRK-12819600-pAHR,UPS,in_transit
3218,7927,11/27/2024 6:31,TRK-57364888-PMGe,UPS,in_transit
3219,7934,2/23/2025 14:57,TRK-49956171-bnZO,FedEx,in_transit
3220,7936,12/16/2024 21:24,TRK-21757543-XOhE,DHL,delivered
3221,7941,3/16/2025 5:02,TRK-99891572-irLA,FedEx,in_transit
3222,7943,9/6/2024 0:26,TRK-45677925-Atyl,USPS,delivered
3223,7944,6/4/2024 21:10,TRK-00701055-bcyC,DHL,delivered
3224,7946,9/21/2024 11:35,TRK-00379850-cOPj,DHL,delivered
3225,7950,10/18/2024 5:02,TRK-66603171-wzVu,UPS,delivered
3226,7952,9/27/2024 8:18,TRK-08313841-OIkz,DHL,in_transit
3227,7955,10/23/2024 0:10,TRK-92127598-wSiQ,USPS,delivered
3228,7960,4/2/2025 18:53,TRK-17084303-JAvf,USPS,in_transit
3229,7961,6/2/2024 2:38,TRK-27503438-pNFv,DHL,in_transit
3230,7962,11/26/2024 18:26,TRK-87855439-UJWi,DHL,in_transit
3231,7963,9/19/2024 0:13,TRK-46777091-laNS,USPS,in_transit
3232,7964,9/28/2024 13:43,TRK-04935979-utvd,USPS,in_transit
3233,7966,6/15/2024 2:03,TRK-52890439-eHHV,DHL,in_transit
3234,7967,11/20/2024 16:58,TRK-62916831-umcG,DHL,delivered
3235,7968,4/28/2025 13:40,TRK-74682776-ZIhh,FedEx,delivered
3236,7971,2/15/2025 12:27,TRK-53191270-NXDc,DHL,delivered
3237,7983,6/22/2024 1:10,TRK-83008620-kYWb,DHL,delivered
3238,7984,11/19/2024 9:41,TRK-42337084-iMli,UPS,in_transit
3239,7985,8/15/2024 8:53,TRK-09085288-mxsa,FedEx,in_transit
3240,7986,10/24/2024 19:28,TRK-86673054-uuZh,USPS,delivered
3241,7990,1/5/2025 5:34,TRK-47035150-RIKk,USPS,delivered
3242,7992,11/24/2024 13:32,TRK-33810654-zlll,USPS,delivered
3243,7993,3/15/2025 11:04,TRK-81005013-dHeb,UPS,in_transit
3244,7995,6/1/2024 3:19,TRK-49102577-EVJZ,FedEx,delivered
3245,7998,6/11/2024 2:50,TRK-96296886-cQON,FedEx,in_transit
3246,8000,9/11/2024 9:15,TRK-20863403-mSlq,DHL,in_transit
3247,8002,7/9/2024 18:39,TRK-88298807-mPPM,FedEx,in_transit
3248,8003,11/1/2024 11:18,TRK-12805060-FKTn,UPS,delivered
3249,8004,8/13/2024 21:37,TRK-79031534-wCvn,UPS,in_transit
3250,8006,8/20/2024 7:14,TRK-70219170-dvFi,FedEx,delivered
3251,8007,3/16/2025 19:05,TRK-70371049-iMZF,FedEx,in_transit
3252,8009,3/5/2025 9:31,TRK-86529133-qPsi,USPS,delivered
3253,8013,7/24/2024 21:36,TRK-36447978-uQZe,UPS,delivered
3254,8014,6/16/2024 17:24,TRK-74851973-wBzd,DHL,in_transit
3255,8015,5/18/2024 18:25,TRK-87378685-LDZJ,USPS,in_transit
3256,8017,8/20/2024 20:09,TRK-76894306-DXPi,UPS,in_transit
3257,8020,7/1/2024 18:28,TRK-46668468-blHi,UPS,in_transit
3258,8021,2/4/2025 0:46,TRK-26468925-aGMr,UPS,delivered
3259,8022,3/8/2025 12:03,TRK-52248677-afNy,USPS,in_transit
3260,8029,7/14/2024 0:18,TRK-86842278-VYex,FedEx,in_transit
3261,8030,5/15/2024 3:06,TRK-25200709-MkAJ,FedEx,delivered
3262,8034,4/15/2025 2:28,TRK-52048702-fjay,UPS,in_transit
3263,8036,3/9/2025 14:02,TRK-90226661-RbDW,FedEx,delivered
3264,8037,8/24/2024 6:21,TRK-70654070-DBvI,UPS,delivered
3265,8040,8/18/2024 19:20,TRK-51977652-Pewm,UPS,delivered
3266,8041,9/10/2024 14:04,TRK-00414853-itJq,USPS,delivered
3267,8043,10/8/2024 23:31,TRK-69170636-NbuQ,FedEx,in_transit
3268,8044,5/6/2025 8:03,TRK-11743423-DItk,DHL,delivered
3269,8048,4/3/2025 0:08,TRK-02149395-Vckl,FedEx,delivered
3270,8049,4/17/2025 15:46,TRK-67394410-PivL,USPS,in_transit
3271,8051,3/3/2025 15:11,TRK-31870913-XZXj,UPS,in_transit
3272,8054,9/15/2024 7:03,TRK-59842234-YayG,DHL,delivered
3273,8057,2/9/2025 22:08,TRK-38126410-Ktxx,USPS,delivered
3274,8062,8/9/2024 7:16,TRK-26187711-bjdE,FedEx,delivered
3275,8065,5/17/2024 16:43,TRK-89018168-acMc,DHL,in_transit
3276,8066,3/2/2025 22:10,TRK-95632303-Kmby,USPS,in_transit
3277,8068,11/26/2024 21:20,TRK-78188751-lxnH,DHL,in_transit
3278,8070,7/22/2024 20:42,TRK-80036378-KCAd,USPS,delivered
3279,8074,2/4/2025 8:31,TRK-74497317-Jubs,DHL,in_transit
3280,8077,11/16/2024 14:42,TRK-46809047-ENxv,USPS,delivered
3281,8079,9/15/2024 18:59,TRK-75699137-iSbY,USPS,in_transit
3282,8081,3/6/2025 16:02,TRK-64665179-WSjW,UPS,delivered
3283,8082,8/16/2024 22:52,TRK-31581256-BlNS,FedEx,in_transit
3284,8084,12/3/2024 8:28,TRK-56868024-cvNR,FedEx,delivered
3285,8086,7/19/2024 0:40,TRK-82013270-VGRv,FedEx,in_transit
3286,8087,3/18/2025 3:41,TRK-90905194-NrLO,FedEx,delivered
3287,8088,4/28/2025 15:24,TRK-19042640-yYBT,DHL,delivered
3288,8089,6/29/2024 2:15,TRK-89397885-DLTl,UPS,in_transit
3289,8090,9/2/2024 0:12,TRK-20978123-wtTA,USPS,delivered
3290,8092,3/4/2025 13:30,TRK-27784123-Vooh,DHL,delivered
3291,8093,3/29/2025 8:02,TRK-44458377-Hykh,UPS,in_transit
3292,8096,2/28/2025 4:38,TRK-33983403-GDSI,USPS,in_transit
3293,8099,2/16/2025 9:06,TRK-11389362-ooQE,UPS,in_transit
3294,8102,8/22/2024 5:46,TRK-66303800-iHBe,FedEx,delivered
3295,8103,6/25/2024 8:29,TRK-07470750-Mabb,USPS,in_transit
3296,8104,6/4/2024 6:48,TRK-56336290-rHNb,DHL,in_transit
3297,8105,5/24/2024 0:46,TRK-28593690-TYFA,FedEx,delivered
3298,8106,11/26/2024 20:24,TRK-80571491-nTOb,UPS,in_transit
3299,8107,5/21/2024 18:06,TRK-65452694-vjtC,UPS,delivered
3300,8108,11/8/2024 15:00,TRK-04912431-lExG,FedEx,in_transit
3301,8110,1/14/2025 20:25,TRK-51582071-Vmfs,FedEx,in_transit
3302,8116,9/26/2024 9:12,TRK-85244091-rQJM,DHL,in_transit
3303,8117,1/9/2025 3:25,TRK-78240356-ZrkJ,FedEx,delivered
3304,8118,1/8/2025 17:46,TRK-31018159-nlbZ,FedEx,delivered
3305,8132,7/12/2024 0:38,TRK-04278552-klKJ,UPS,in_transit
3306,8134,4/5/2025 0:27,TRK-09207133-gfeG,UPS,delivered
3307,8136,12/8/2024 4:50,TRK-62806064-WFIT,USPS,delivered
3308,8142,3/5/2025 18:18,TRK-30149132-YBrD,USPS,in_transit
3309,8144,11/19/2024 4:54,TRK-58995352-Oofy,UPS,in_transit
3310,8149,6/8/2024 22:54,TRK-09549514-KhcE,FedEx,in_transit
3311,8158,3/28/2025 8:46,TRK-17127185-dElV,USPS,in_transit
3312,8159,3/14/2025 11:22,TRK-34738414-YfOK,UPS,delivered
3313,8166,6/14/2024 19:55,TRK-38254261-WBVn,UPS,delivered
3314,8167,7/14/2024 12:21,TRK-39936010-OzIz,DHL,in_transit
3315,8171,7/23/2024 8:25,TRK-09648191-Bsyt,UPS,in_transit
3316,8174,5/28/2024 5:02,TRK-40215710-ByAf,USPS,delivered
3317,8179,12/19/2024 7:47,TRK-30191127-xzuu,USPS,in_transit
3318,8183,9/6/2024 0:24,TRK-21671181-fqpI,FedEx,in_transit
3319,8184,2/27/2025 18:40,TRK-07780896-CrRN,USPS,delivered
